,Year,Rank,O_Rank,Institution ,Academic Reputation,AR Rank,Employer Reputation,ER Rank,Faculty Student,FS Rank,Citations per Faculty,CF Rank,International Faculty,IF Rank,International Students,IS Rank,Overall Score
79,2012.0,80.0,80.0,Nagoya University,64.9,135.0,55.9,100.0,80.5,101.0,79.6,79.0,35.1,279.0,26.6,301.0,68.0
80,2012.0,80.0,80.0,Utrecht University,81.7,76.0,23.1,220.0,49.5,262.0,89.8,50.0,58.6,187.0,17.6,301.0,68.0
81,2012.0,82.0,82.0,The University of Auckland,94.0,46.0,59.4,51.0,25.1,301.0,39.5,270.0,94.3,61.0,96.0,42.0,67.3
82,2012.0,83.0,83.0,Uppsala University,82.5,72.0,19.2,241.0,38.8,301.0,90.9,43.0,79.3,132.0,22.2,301.0,67.2
83,2012.0,84.0,84.0,Georgia Institute of Technology (Georgia Tech),73.3,109.0,59.4,51.0,20.3,301.0,98.0,23.0,51.1,209.0,87.3,84.0,67.1
84,2012.0,85.0,85.0,Purdue University,81.5,77.0,67.5,44.0,36.4,301.0,55.7,165.0,96.2,50.0,63.8,179.0,67.1
85,2012.0,86.0,86.0,Lund University,82.9,69.0,55.9,100.0,34.6,301.0,81.9,66.0,31.7,291.0,34.9,301.0,66.7
86,2012.0,87.0,87.0,National Taiwan University (NTU),96.5,38.0,55.9,100.0,36.2,301.0,60.7,143.0,18.0,301.0,17.2,301.0,66.6
87,2012.0,88.0,88.0,Leiden University,84.4,66.0,15.2,285.0,27.2,301.0,99.0,16.0,73.5,149.0,21.9,301.0,66.6
88,2012.0,89.0,89.0,University of Helsinki,80.6,82.0,20.9,232.0,72.9,128.0,69.6,108.0,31.9,290.0,12.9,301.0,66.4
89,2012.0,90.0,90.0,KAIST - Korea Advanced Institute of Science and Technology,79.9,85.0,23.8,217.0,89.9,68.0,45.3,232.0,41.0,249.0,25.2,301.0,66.0
90,2012.0,91.0,91.0,Fudan University,91.5,54.0,59.4,51.0,49.7,260.0,41.2,259.0,18.2,301.0,56.9,209.0,65.7
91,2012.0,92.0,92.0,The University of Adelaide,75.1,103.0,59.4,51.0,35.2,301.0,59.8,145.0,94.6,58.0,94.0,52.0,65.7
92,2012.0,93.0,93.0,University of Leeds,81.1,79.0,59.4,51.0,51.8,243.0,40.2,265.0,77.0,135.0,75.1,131.0,65.7
93,2012.0,94.0,94.0,Pennsylvania State University,76.3,98.0,66.2,45.0,39.2,301.0,80.6,72.0,23.5,301.0,37.3,301.0,65.4
94,2012.0,95.0,95.0,Durham University,66.2,129.0,90.0,15.0,46.3,294.0,54.7,170.0,92.4,71.0,73.0,139.0,65.2
95,2012.0,96.0,96.0,University of York,67.4,125.0,59.4,51.0,59.5,184.0,52.4,190.0,87.4,98.0,85.5,92.0,65.2
96,2012.0,97.0,97.0,University of St Andrews,59.7,153.0,59.4,51.0,68.0,144.0,53.2,184.0,96.2,51.0,99.9,14.0,65.1
97,2012.0,98.0,98.0,Pohang University of Science and Technology (POSTECH),55.8,177.0,17.3,257.0,97.7,41.0,80.9,69.0,69.9,159.0,11.5,301.0,65.1
98,2012.0,99.0,99.0,Dartmouth College,44.6,246.0,59.4,51.0,86.9,80.0,97.9,24.0,10.4,301.0,48.2,248.0,64.9
99,2012.0,100.0,100.0,University of Alberta,75.2,101.0,27.8,196.0,61.2,175.0,49.8,203.0,92.6,70.0,71.2,146.0,64.5
0,2013.0,1.0,1.0,Massachusetts Institute Of Technology (MIT),100.0,6.0,100.0,5.0,99.9,19.0,99.3,15.0,86.4,108.0,96.5,37.0,100.0
1,2013.0,2.0,2.0,University Of Cambridge,100.0,2.0,100.0,3.0,98.3,37.0,97.0,29.0,98.2,41.0,96.0,42.0,99.78
2,2013.0,3.0,3.0,Harvard University,100.0,1.0,100.0,1.0,98.6,31.0,100.0,5.0,90.0,90.0,78.4,111.0,99.15
3,2013.0,4.0,4.0,UCL (University College London),99.6,22.0,95.6,32.0,98.4,36.0,94.0,37.0,96.3,50.0,99.9,10.0,98.69
4,2013.0,5.0,5.0,University Of Oxford,100.0,4.0,100.0,2.0,100.0,17.0,89.4,50.0,98.0,43.0,95.8,44.0,98.57
5,2013.0,6.0,6.0,Imperial College London,99.8,15.0,100.0,7.0,99.8,21.0,87.3,55.0,99.8,28.0,99.6,18.0,98.31
6,2013.0,7.0,7.0,Yale University,100.0,10.0,100.0,11.0,100.0,6.0,93.3,39.0,92.7,72.0,63.9,177.0,97.48
7,2013.0,8.0,8.0,University Of Chicago,99.9,13.0,96.0,28.0,95.6,52.0,96.4,33.0,68.9,175.0,77.8,116.0,96.27
8,2013.0,9.0,9.0,Princeton University,100.0,11.0,88.5,42.0,90.7,68.0,99.8,9.0,85.5,115.0,63.5,179.0,95.37
9,2013.0,10.0,10.0,California Institute Of Technology (Caltech),99.0,28.0,51.3,191.0,100.0,14.0,100.0,2.0,96.0,53.0,91.1,61.0,95.05
10,2013.0,11.0,11.0,Columbia University,99.9,12.0,100.0,12.0,97.2,45.0,96.3,34.0,16.2,301.0,84.9,85.0,94.68
11,2013.0,12.0,12.0,University Of Pennsylvania,98.5,32.0,96.2,26.0,99.6,26.0,92.4,41.0,55.7,213.0,66.8,164.0,94.5
12,2013.0,13.0,13.0,ETH Zurich (Swiss Federal Institute Of Technology),99.3,25.0,94.0,36.0,67.0,154.0,97.2,28.0,100.0,6.0,98.7,23.0,92.84
13,2013.0,14.0,14.0,Cornell University,99.7,20.0,96.4,24.0,73.9,123.0,98.8,19.0,74.3,154.0,67.4,162.0,92.08
14,2013.0,15.0,15.0,Stanford University,100.0,5.0,100.0,6.0,72.4,134.0,100.0,3.0,41.9,264.0,83.5,90.0,91.68
15,2013.0,16.0,16.0,Johns Hopkins University,94.6,45.0,60.2,164.0,100.0,10.0,99.1,17.0,56.8,203.0,74.7,128.0,91.18
16,2013.0,17.0,17.0,University Of Michigan,99.8,17.0,96.1,27.0,92.0,63.0,87.3,54.0,50.6,234.0,46.5,258.0,91.17
17,2013.0,18.0,18.0,Mcgill University,98.5,33.0,95.1,33.0,89.6,71.0,69.1,114.0,86.0,112.0,91.3,60.0,90.43
18,2013.0,19.0,19.0,University Of Toronto,99.9,14.0,94.3,35.0,73.8,124.0,80.2,70.0,96.1,51.0,74.8,127.0,89.64
19,2013.0,20.0,20.0,Duke University,95.1,43.0,81.9,61.0,99.7,23.0,96.9,30.0,16.4,301.0,44.5,269.0,89.5
20,2013.0,21.0,21.0,University Of Edinburgh,99.1,27.0,96.8,19.0,72.1,136.0,77.1,79.0,89.6,94.0,93.8,50.0,89.24
21,2013.0,22.0,22.0,"University Of California, Berkeley (UCB)",100.0,3.0,100.0,8.0,47.0,279.0,97.9,22.0,86.1,109.0,78.8,108.0,88.12
22,2013.0,23.0,23.0,University Of Hong Kong (HKU),99.3,24.0,83.8,49.0,94.2,54.0,50.5,215.0,100.0,18.0,99.1,21.0,87.89
23,2013.0,24.0,24.0,Australian National University (ANU),99.7,21.0,82.5,56.0,79.6,109.0,64.3,134.0,100.0,25.0,96.3,39.0,87.61
24,2013.0,25.0,25.0,National University Of Singapore (NUS),100.0,9.0,99.4,14.0,81.4,102.0,51.1,212.0,100.0,13.0,98.2,24.0,87.24
25,2013.0,26.0,26.0,King'S College London (KCL),92.6,51.0,83.8,48.0,89.1,78.0,68.9,116.0,93.8,66.0,90.6,65.0,87.12
26,2013.0,27.0,27.0,Northwestern University,90.7,58.0,88.6,39.0,82.3,100.0,97.9,21.0,11.9,301.0,55.9,202.0,85.44
27,2013.0,28.0,28.0,University Of Bristol,91.0,56.0,96.0,30.0,74.8,122.0,77.3,78.0,85.8,114.0,75.6,122.0,85.36
28,2013.0,29.0,29.0,Ecole Polytechnique Fédérale De Lausanne (EPFL),79.1,86.0,75.8,82.0,95.1,53.0,79.9,71.0,100.0,5.0,100.0,6.0,85.08
29,2013.0,30.0,30.0,The University Of Tokyo,100.0,7.0,97.6,18.0,89.3,74.0,73.1,99.0,11.1,301.0,25.8,301.0,84.95
30,2013.0,31.0,31.0,"University Of California, Los Angeles (UCLA)",100.0,8.0,96.0,29.0,62.3,173.0,99.5,11.0,1.6,301.0,34.4,301.0,84.62
31,2013.0,32.0,32.0,The University Of Manchester,98.5,31.0,100.0,10.0,63.2,170.0,62.2,142.0,85.2,117.0,91.4,58.0,84.16
32,2013.0,33.0,33.0,The Hong Kong University Of Science And Technology (HKUST),92.5,52.0,79.7,67.0,83.9,93.0,54.7,192.0,100.0,12.0,98.9,22.0,83.48
33,2013.0,34.0,34.0,"Ecole Normale Supérieure, Paris (ENS Paris)",90.8,57.0,66.9,127.0,92.4,61.0,81.6,63.0,26.2,301.0,66.2,166.0,83.28
34,2013.0,35.0,35.0,Kyoto University,99.8,18.0,81.1,63.0,92.6,60.0,70.0,110.0,15.5,301.0,21.9,301.0,83.27
35,2013.0,36.0,36.0,The University Of Melbourne,99.8,16.0,100.0,9.0,46.8,282.0,74.9,92.0,68.9,176.0,92.3,56.0,83.16
36,2013.0,37.0,37.0,Seoul National University (SNU),98.8,29.0,83.4,50.0,90.7,67.0,49.6,222.0,47.8,245.0,61.0,187.0,82.19
37,2013.0,38.0,38.0,University Of Wisconsin-Madison,97.1,39.0,68.6,120.0,85.2,89.0,68.0,120.0,52.4,227.0,32.9,301.0,81.43
38,2013.0,39.0,39.0,The University Of Sydney,99.3,23.0,93.5,37.0,50.4,248.0,58.9,162.0,99.7,29.0,91.3,59.0,81.31
39,2013.0,40.0,40.0,The Chinese University Of Hong Kong (CUHK),93.5,48.0,72.4,95.0,79.8,108.0,48.7,225.0,95.7,54.0,83.1,92.0,80.09
40,2013.0,41.0,41.0,Ecole Polytechnique,73.3,113.0,95.9,31.0,100.0,13.0,57.9,170.0,72.4,161.0,92.6,53.0,79.55
41,2013.0,42.0,42.0,Brown University,81.5,76.0,68.8,118.0,76.7,117.0,97.8,23.0,32.0,301.0,54.7,207.0,79.52
42,2013.0,43.0,43.0,New York University (NYU),97.7,35.0,85.3,45.0,92.7,57.0,40.2,280.0,23.2,301.0,55.7,204.0,78.94
43,2013.0,44.0,44.0,Peking University,99.7,19.0,96.6,21.0,82.6,97.0,36.8,301.0,55.7,214.0,35.0,301.0,78.75
44,2013.0,45.0,45.0,University Of British Columbia,99.1,26.0,77.8,72.0,25.9,301.0,92.1,42.0,61.4,187.0,73.2,135.0,78.55
45,2013.0,46.0,46.0,The University Of Queensland (UQ),95.3,42.0,83.3,51.0,45.3,296.0,63.1,138.0,95.5,55.0,90.5,67.0,78.22
46,2013.0,47.0,47.0,Nanyang Technological University (NTU),90.4,59.0,84.5,47.0,85.3,88.0,26.7,301.0,100.0,7.0,97.9,29.0,77.69
47,2013.0,48.0,48.0,Tsinghua University,98.8,30.0,97.6,17.0,86.0,86.0,32.0,301.0,50.6,235.0,26.3,301.0,77.51
48,2013.0,49.0,49.0,Carnegie Mellon University,86.0,67.0,81.0,65.0,55.4,212.0,86.5,56.0,17.7,301.0,97.1,36.0,77.41
49,2013.0,50.0,50.0,Osaka University,91.4,54.0,69.6,111.0,91.7,64.0,62.1,143.0,15.4,301.0,20.3,301.0,76.84
50,2013.0,51.0,51.0,University Of Copenhagen,83.5,73.0,71.5,100.0,99.8,20.0,48.6,226.0,71.8,163.0,41.3,281.0,76.66
51,2013.0,52.0,52.0,The University Of New South Wales (UNSW),95.0,44.0,95.1,34.0,39.8,301.0,52.8,204.0,98.8,35.0,97.6,30.0,76.63
52,2013.0,53.0,53.0,Technische Universität München,86.4,66.0,91.0,38.0,97.9,40.0,34.3,301.0,48.1,244.0,63.0,182.0,76.43
53,2013.0,54.0,54.0,University Of Glasgow,82.4,75.0,70.7,105.0,60.3,182.0,78.3,75.0,78.5,141.0,76.7,119.0,76.28
54,2013.0,55.0,55.0,Ruprecht-Karls-Universität Heidelberg,93.3,49.0,42.8,244.0,86.5,84.0,49.7,221.0,52.6,226.0,65.2,170.0,75.5
55,2013.0,56.0,56.0,University Of Illinois At Urbana-Champaign,97.7,34.0,66.7,130.0,23.5,301.0,90.0,47.0,56.2,209.0,68.8,153.0,75.47
56,2013.0,57.0,57.0,"University Of North Carolina, Chapel Hill",80.9,81.0,63.2,153.0,75.8,119.0,90.7,45.0,30.1,301.0,22.2,301.0,75.36
57,2013.0,58.0,58.0,The University Of Warwick,89.4,62.0,100.0,13.0,52.3,234.0,37.5,297.0,90.3,89.0,98.0,28.0,73.88
58,2013.0,59.0,59.0,University Of Washington,93.6,47.0,47.4,214.0,46.9,281.0,99.5,12.0,8.8,301.0,21.0,301.0,73.7
59,2013.0,60.0,60.0,Ludwig-Maximilians-Universität München,97.0,40.0,71.9,97.0,33.6,301.0,75.6,89.0,35.7,289.0,50.0,235.0,72.85
60,2013.0,61.0,61.0,Monash University,95.4,41.0,96.5,22.0,33.6,301.0,41.6,268.0,77.0,149.0,94.5,47.0,72.16
61,2013.0,62.0,62.0,University Of Amsterdam,89.8,60.0,74.6,89.0,43.4,301.0,75.7,88.0,54.4,219.0,28.8,301.0,72.09
62,2013.0,63.0,63.0,Kaist - Korea Advanced Institute Of Science And Technology,85.1,68.0,51.7,188.0,90.0,69.0,54.0,197.0,36.6,284.0,24.1,301.0,71.77
63,2013.0,64.0,64.0,Boston University,72.5,116.0,77.0,76.0,73.2,128.0,74.8,93.0,29.4,301.0,63.2,181.0,71.66
64,2013.0,65.0,65.0,Tokyo Institute Of Technology,76.1,102.0,74.5,90.0,79.8,107.0,70.8,107.0,14.3,301.0,38.0,301.0,71.35
65,2013.0,66.0,66.0,The University Of Sheffield,77.7,91.0,75.3,83.0,58.8,194.0,60.2,153.0,79.6,138.0,84.5,86.0,71.34
66,2013.0,67.0,67.0,Trinity College Dublin (TCD),79.6,85.0,75.0,85.0,54.1,221.0,57.0,175.0,99.1,33.0,80.4,102.0,71.26
67,2013.0,68.0,68.0,University Of Texas At Austin,97.4,37.0,81.0,64.0,21.1,301.0,74.7,94.0,58.3,200.0,27.4,301.0,71.23
68,2013.0,69.0,69.0,London School Of Economics And Political Science (LSE),88.0,64.0,100.0,4.0,58.6,197.0,17.4,301.0,100.0,17.0,100.0,2.0,71.12
69,2013.0,70.0,70.0,"University Of California, San Diego (UCSD)",97.5,36.0,35.7,301.0,31.7,301.0,100.0,6.0,3.0,301.0,23.1,301.0,70.93
70,2013.0,71.0,71.0,Lund University,84.7,69.0,82.2,58.0,41.9,301.0,76.6,83.0,33.3,299.0,53.7,214.0,70.87
71,2013.0,72.0,72.0,The University Of Nottingham,76.6,96.0,96.2,25.0,55.2,214.0,51.1,211.0,85.3,116.0,83.5,91.0,70.68
72,2013.0,73.0,73.0,University Of Southampton,73.3,114.0,69.8,109.0,60.0,186.0,65.9,127.0,88.2,102.0,81.0,101.0,70.66
73,2013.0,74.0,74.0,University Of Geneva,65.7,138.0,23.7,301.0,58.9,193.0,97.5,26.0,100.0,24.0,99.2,20.0,70.61
74,2013.0,75.0,75.0,Leiden University,83.8,71.0,47.2,216.0,33.3,301.0,98.3,20.0,80.4,135.0,24.1,301.0,70.5
75,2013.0,75.0,75.0,Tohoku University,76.4,100.0,66.0,136.0,96.8,46.0,54.4,193.0,22.3,301.0,25.3,301.0,70.5
76,2013.0,77.0,77.0,University Of Birmingham,77.3,94.0,80.5,66.0,50.1,249.0,64.5,132.0,82.6,129.0,70.6,148.0,70.26
77,2013.0,78.0,78.0,University Of Helsinki,80.9,80.0,43.2,239.0,86.2,85.0,62.1,145.0,46.2,250.0,14.2,301.0,70.07
78,2013.0,79.0,79.0,The University Of Western Australia (UWA),77.8,90.0,70.9,103.0,39.9,301.0,70.1,109.0,99.3,32.0,81.7,95.0,69.97
79,2013.0,80.0,80.0,National Taiwan University (Ntu),97.3,38.0,70.3,107.0,38.0,301.0,69.7,111.0,19.4,301.0,15.1,301.0,69.92
80,2013.0,81.0,81.0,Uppsala University,84.3,70.0,51.5,190.0,42.7,301.0,85.0,58.0,52.7,224.0,39.9,291.0,69.75
81,2013.0,82.0,82.0,Katholieke Universiteit Leuven ,88.5,63.0,70.1,108.0,22.7,301.0,81.7,62.0,71.0,167.0,43.5,276.0,69.72
82,2013.0,83.0,83.0,The University Of Auckland,92.8,50.0,78.2,71.0,27.0,301.0,45.5,246.0,91.1,84.0,91.8,57.0,69.29
83,2013.0,84.0,84.0,Washington University In St. Louis,60.4,153.0,22.0,301.0,99.7,22.0,96.8,31.0,3.6,301.0,51.9,226.0,69.14
84,2013.0,85.0,85.0,Utrecht University,81.4,77.0,48.4,206.0,45.8,293.0,88.2,52.0,56.1,210.0,18.9,301.0,68.65
85,2013.0,86.0,86.0,Nagoya University,69.5,128.0,64.2,148.0,88.0,81.0,68.6,119.0,17.7,301.0,29.0,301.0,68.57
86,2013.0,87.0,87.0,Freie Universität Berlin,91.0,55.0,44.6,228.0,29.4,301.0,80.7,69.0,43.7,257.0,56.0,200.0,68.56
87,2013.0,88.0,88.0,Georgia Institute Of Technology (Georgia Tech),70.7,122.0,76.9,77.0,19.3,301.0,99.4,13.0,73.7,157.0,85.9,81.0,68.38
88,2013.0,89.0,89.0,Aarhus University,70.5,124.0,48.6,205.0,69.9,142.0,72.5,103.0,66.5,183.0,56.0,198.0,68.36
89,2013.0,90.0,90.0,Fudan University,92.5,53.0,84.8,46.0,42.4,301.0,51.4,209.0,18.0,301.0,49.8,237.0,68.32
90,2013.0,90.0,90.0,University Of Zurich,76.6,98.0,47.7,211.0,53.8,223.0,68.9,115.0,100.0,22.0,53.6,217.0,68.32
91,2013.0,92.0,92.0,Durham University,71.1,120.0,96.8,20.0,45.0,298.0,60.0,155.0,91.0,85.0,70.4,149.0,67.88
92,2013.0,93.0,93.0,University Of St Andrews,64.7,143.0,69.2,117.0,60.9,178.0,61.1,148.0,95.3,57.0,99.8,15.0,67.64
93,2013.0,94.0,94.0,University Of Leeds,81.2,79.0,78.9,69.0,46.9,280.0,46.6,239.0,77.0,148.0,73.2,136.0,67.26
94,2013.0,95.0,95.0,City University Of Hong Kong,73.2,115.0,42.8,243.0,72.6,130.0,45.3,247.0,100.0,14.0,81.2,100.0,66.88
95,2013.0,95.0,95.0,Purdue University,75.8,103.0,83.2,53.0,34.6,301.0,60.9,150.0,95.0,58.0,74.2,129.0,66.88
96,2013.0,97.0,97.0,Pohang University Of Science And Technology (POSTECH),57.5,166.0,37.4,289.0,99.2,29.0,77.4,77.0,67.7,180.0,13.4,301.0,66.79
97,2013.0,98.0,98.0,University Of Pittsburgh,53.4,188.0,26.3,301.0,93.3,55.0,87.8,53.0,68.6,177.0,36.4,301.0,66.13
98,2013.0,99.0,99.0,Erasmus University Rotterdam,50.5,206.0,82.2,59.0,58.9,191.0,93.6,38.0,69.7,170.0,56.0,199.0,65.87
99,2013.0,100.0,100.0,"University Of California, Davis (UCD)",74.6,107.0,38.0,284.0,35.4,301.0,96.7,32.0,60.0,193.0,42.5,279.0,65.85
0,2014.0,1.0,1.0,Massachusetts Institute Of Technology (MIT),100.0,6.0,100.0,5.0,100.0,14.0,99.7,13.0,97.6,49.0,96.3,48.0,100.0
1,2014.0,2.0,2.0,Harvard University,100.0,1.0,100.0,3.0,99.3,33.0,100.0,4.0,94.1,74.0,85.3,105.0,99.2
2,2014.0,3.0,3.0,University Of Cambridge,100.0,2.0,100.0,2.0,99.6,30.0,95.8,37.0,95.5,65.0,96.0,51.0,99.0
3,2014.0,4.0,4.0,UCL (University College London),99.9,16.0,98.7,22.0,98.9,37.0,95.6,38.0,96.5,54.0,100.0,10.0,98.9
4,2014.0,5.0,5.0,Imperial College London,99.9,14.0,100.0,9.0,99.8,25.0,92.5,49.0,99.9,34.0,99.9,11.0,98.8
5,2014.0,6.0,6.0,University Of Oxford,100.0,3.0,100.0,1.0,100.0,11.0,93.1,45.0,97.7,47.0,96.7,42.0,98.7
6,2014.0,7.0,7.0,Stanford University,100.0,5.0,100.0,7.0,94.4,62.0,100.0,5.0,75.6,170.0,76.0,139.0,96.8
7,2014.0,8.0,8.0,Yale University,100.0,10.0,100.0,14.0,100.0,4.0,88.8,58.0,94.4,73.0,72.7,156.0,96.5
8,2014.0,9.0,9.0,University Of Chicago,99.9,15.0,94.3,41.0,96.2,51.0,97.8,28.0,78.8,161.0,74.9,147.0,96.2
9,2014.0,10.0,10.0,California Institute Of Technology (Caltech),99.6,25.0,69.2,146.0,100.0,5.0,100.0,2.0,92.2,90.0,87.7,95.0,96.1
10,2014.0,10.0,10.0,Princeton University,100.0,11.0,95.1,38.0,96.3,50.0,98.8,23.0,76.3,169.0,68.8,179.0,96.1
11,2014.0,12.0,12.0,ETH Zurich (Swiss Federal Institute Of Technology),99.9,18.0,97.9,32.0,76.5,138.0,94.9,39.0,100.0,8.0,98.4,31.0,94.3
12,2014.0,13.0,13.0,University Of Pennsylvania,98.4,36.0,93.8,43.0,99.9,16.0,92.7,47.0,55.0,240.0,69.8,174.0,93.8
13,2014.0,14.0,14.0,Columbia University,100.0,12.0,100.0,15.0,95.9,54.0,96.8,34.0,16.2,401.0,78.8,127.0,93.6
14,2014.0,15.0,15.0,Cornell University,99.8,22.0,97.8,33.0,75.1,145.0,99.2,20.0,87.8,110.0,64.6,191.0,92.5
15,2014.0,16.0,16.0,Johns Hopkins University,96.0,45.0,64.1,179.0,100.0,6.0,97.8,27.0,78.9,159.0,69.7,175.0,92.1
16,2014.0,17.0,17.0,University Of Edinburgh,99.7,24.0,98.3,25.0,75.1,146.0,84.5,73.0,89.8,100.0,97.3,38.0,91.3
17,2014.0,17.0,17.0,University Of Toronto,99.9,13.0,95.9,36.0,78.8,132.0,82.2,79.0,97.7,48.0,86.8,100.0,91.3
18,2014.0,19.0,19.0,Ecole Polytechnique Fédérale De Lausanne (EPFL),87.9,70.0,88.3,66.0,94.5,61.0,88.2,61.0,100.0,7.0,100.0,9.0,90.9
19,2014.0,19.0,19.0,King'S College London (KCL),94.6,49.0,93.7,45.0,89.9,88.0,79.3,87.0,93.9,75.0,96.6,45.0,90.9
20,2014.0,21.0,21.0,Mcgill University,99.1,31.0,95.7,37.0,90.2,84.0,72.2,113.0,81.1,150.0,90.2,82.0,90.6
21,2014.0,22.0,22.0,University Of Michigan,99.8,20.0,95.0,39.0,92.7,73.0,88.7,59.0,44.0,284.0,45.9,290.0,90.5
22,2014.0,23.0,23.0,Duke University,96.2,44.0,85.8,79.0,99.9,21.0,98.4,25.0,16.4,401.0,44.4,300.0,90.1
23,2014.0,24.0,24.0,National University Of Singapore (NUS),100.0,9.0,99.9,16.0,89.1,90.0,57.3,204.0,100.0,15.0,96.6,44.0,89.4
24,2014.0,25.0,25.0,"University Of California, Berkeley (UCB)",100.0,4.0,100.0,12.0,52.1,284.0,98.9,22.0,93.9,76.0,74.7,150.0,89.0
25,2014.0,26.0,26.0,University Of Hong Kong (HKU),99.4,28.0,93.1,48.0,94.7,60.0,51.7,239.0,100.0,19.0,98.7,26.0,88.6
26,2014.0,27.0,27.0,Australian National University (ANU),99.7,23.0,92.4,51.0,83.4,118.0,63.2,158.0,99.9,33.0,94.1,62.0,88.5
27,2014.0,28.0,28.0,"Ecole Normale Supérieure, Paris (ENS Paris)",89.7,66.0,77.4,118.0,97.1,48.0,94.3,40.0,58.7,228.0,52.1,247.0,87.8
28,2014.0,29.0,29.0,Northwestern University,92.9,57.0,90.7,58.0,87.2,99.0,99.5,16.0,12.0,401.0,55.4,228.0,87.3
29,2014.0,30.0,30.0,University Of Bristol,92.2,61.0,98.3,26.0,78.6,134.0,78.1,93.0,83.7,134.0,81.0,117.0,86.6
30,2014.0,31.0,31.0,The University Of Melbourne,99.8,21.0,100.0,10.0,50.1,301.0,84.0,74.0,81.5,147.0,96.6,46.0,86.0
31,2014.0,32.0,32.0,The University Of Tokyo,100.0,7.0,99.3,18.0,91.4,78.0,76.3,99.0,11.1,401.0,27.3,401.0,85.7
32,2014.0,33.0,33.0,The University Of Manchester,99.2,30.0,100.0,11.0,66.2,181.0,64.7,144.0,84.5,127.0,96.0,52.0,85.2
33,2014.0,34.0,34.0,The Hong Kong University Of Science And Technology (HKUST),93.3,55.0,90.6,60.0,86.5,103.0,52.6,233.0,100.0,10.0,98.6,27.0,84.4
34,2014.0,35.0,35.0,Kyoto University,99.9,17.0,92.1,53.0,94.8,59.0,68.4,124.0,16.5,401.0,22.9,401.0,84.1
35,2014.0,35.0,35.0,Seoul National University (SNU),98.7,32.0,93.6,46.0,87.0,101.0,60.9,173.0,47.2,269.0,60.4,206.0,84.1
36,2014.0,37.0,37.0,University Of Wisconsin-Madison,97.4,40.0,69.7,144.0,91.8,77.0,68.7,118.0,56.9,231.0,36.0,360.0,83.0
37,2014.0,38.0,38.0,The University Of Sydney,99.5,27.0,98.0,31.0,50.1,302.0,68.4,123.0,99.7,39.0,87.2,97.0,82.9
38,2014.0,39.0,39.0,The Chinese University Of Hong Kong (CUHK),94.5,50.0,83.3,91.0,87.9,95.0,47.1,265.0,95.8,61.0,81.7,114.0,82.3
39,2014.0,40.0,40.0,"University Of California, Los Angeles (UCLA)",100.0,8.0,98.0,28.0,47.7,328.0,100.0,7.0,2.3,401.0,43.6,303.0,81.9
40,2014.0,41.0,41.0,Ecole Polytechnique,74.1,122.0,97.5,34.0,99.9,18.0,66.2,132.0,72.0,185.0,91.4,76.0,81.1
41,2014.0,41.0,41.0,Nanyang Technological University (NTU),92.4,60.0,94.1,42.0,90.1,85.0,33.0,368.0,100.0,9.0,97.1,39.0,81.1
42,2014.0,43.0,43.0,The University Of Queensland (UQ),95.7,46.0,91.9,55.0,49.8,306.0,69.3,117.0,98.8,43.0,86.8,99.0,80.9
43,2014.0,44.0,44.0,New York University (NYU),98.4,35.0,92.0,54.0,94.9,58.0,43.8,286.0,23.5,401.0,60.0,208.0,80.8
44,2014.0,45.0,45.0,University Of Copenhagen,89.0,69.0,78.9,112.0,99.7,27.0,57.4,201.0,67.5,200.0,37.5,348.0,80.5
45,2014.0,46.0,46.0,Peking University,99.8,19.0,98.8,21.0,79.0,131.0,46.5,267.0,64.5,210.0,32.1,384.0,80.0
46,2014.0,47.0,47.0,Brown University,81.1,95.0,65.5,171.0,85.2,111.0,97.6,29.0,23.5,401.0,55.8,227.0,79.8
47,2014.0,48.0,48.0,Tsinghua University,99.3,29.0,99.1,20.0,88.6,92.0,38.3,323.0,48.7,263.0,38.9,340.0,79.7
48,2014.0,49.0,49.0,University Of British Columbia,99.6,26.0,86.5,77.0,35.4,401.0,83.4,76.0,83.4,135.0,53.5,239.0,79.4
49,2014.0,50.0,50.0,Ruprecht-Karls-Universität Heidelberg,96.4,43.0,64.1,180.0,86.0,110.0,55.6,212.0,52.7,248.0,61.6,200.0,79.3
50,2014.0,51.0,51.0,University Of Glasgow,86.4,73.0,80.1,106.0,52.7,276.0,85.9,66.0,81.2,149.0,84.7,109.0,78.9
51,2014.0,52.0,52.0,The University Of New South Wales (UNSW),96.5,42.0,98.6,24.0,40.2,401.0,61.2,172.0,100.0,24.0,95.8,55.0,78.8
52,2014.0,53.0,53.0,Technische Universität München,90.7,65.0,96.1,35.0,95.5,56.0,39.1,317.0,51.0,254.0,57.7,216.0,78.5
53,2014.0,54.0,54.0,"University Of North Carolina, Chapel Hill",83.9,85.0,56.3,233.0,78.8,133.0,92.4,50.0,43.6,285.0,22.1,401.0,77.0
54,2014.0,55.0,55.0,Osaka University,91.7,64.0,80.5,105.0,93.2,68.0,57.7,197.0,14.9,401.0,19.9,401.0,76.9
55,2014.0,56.0,56.0,University Of Illinois At Urbana-Champaign,97.9,38.0,77.5,117.0,23.6,401.0,91.3,54.0,67.6,199.0,62.6,198.0,76.7
56,2014.0,57.0,57.0,Carnegie Mellon University,85.8,76.0,82.6,95.0,46.4,346.0,93.4,43.0,18.6,401.0,98.0,36.0,76.6
